ID,rating
0,7.949113022601797
1,8.05542685997751
2,7.370988113915248
3,8.57080512610903
4,7.393174508672235
5,7.947309600083141
6,7.606900858204176
7,8.813427806992644
8,7.972694319555537
9,6.866163539079917
10,7.2093034668382865
11,8.417779761987891
12,7.598171547944874
13,9.215050511414415
14,7.282433760455149
15,6.62696568989137
16,8.483644017373287
17,7.346786601597686
18,7.482661587225304
19,6.8586525622132255
20,7.514206992656189
21,7.198143629747769
22,8.608869059598838
23,7.613184773191828
24,5.282746851298372
25,8.626821598475072
26,6.46191649083422
27,5.399710202977704
28,7.606900858204176
29,7.859718683109739
30,7.993888368800869
31,8.153629854758126
32,7.927591788481533
33,5.197178371303061
34,8.307014972565494
35,8.029699677154934
36,7.483780434742406
37,7.8964240304657265
38,9.594140829705056
39,7.335846763379959
40,7.418230958751002
41,7.460463504833429
42,7.1752137995059515
43,7.282433760455149
44,7.731842939809335
45,7.677790545569723
46,7.947556913859578
47,6.5415543317801665
48,7.606900858204176
49,6.941830988248366
50,7.122334727625838
51,8.812271577644704
52,8.16066087371645
53,7.789998668063217
54,7.572573677894224
55,9.507348672830052
56,8.777967269129892
57,7.729533175815869
58,7.486932261922787
59,6.668831828162295
60,5.10745937201013
61,8.246238471826448
62,8.333798386328109
63,7.686355500758561
64,7.529049136283559
65,8.242227016546893
66,5.831731769702539
67,6.017290272534119
68,7.847652753209154
69,8.511928386797
70,7.826713044247386
71,8.191662585409846
72,8.775745571994122
73,7.456693988520202
74,8.033702521576943
75,8.747742130640125
76,7.575728192107634
77,8.225711352652567
78,6.987624800010325
79,8.206183218449377
80,8.52049143673505
81,7.35176880461473
82,7.855661215710929
83,6.722867703917683
84,7.462841859783887
85,8.817416071316165
86,6.977436956154431
87,7.606900858204176
88,8.380526946171091
89,7.910812477106885
90,4.66323431330345
91,6.600996221733061
92,9.073983377104264
93,7.261655389703243
94,9.240334447948019
95,7.282433760455149
96,7.3482517195887915
97,9.418835380971068
98,7.067435394051666
99,8.343794714163637
100,7.613632635783485
101,9.485855092237104
102,7.964928445713276
103,7.533368435325288
104,7.468896202111137
105,7.620364575121046
106,7.3491027867542575
107,7.594355608785939
108,7.282433760455149
109,8.202089681066951
110,7.795163125725706
111,7.165481609585568
112,6.417950874451935
113,7.2651823556696815
114,8.319950694838136
115,8.410505744842267
116,7.10066528663797
117,8.46908909132871
118,7.714696149739419
119,7.937173912433955
120,7.114256537159521
121,7.572523894146608
122,7.0153619539714995
123,7.960856963315321
124,6.782795655431814
125,7.583285988145349
126,7.212450062980172
127,7.691493430261904
128,6.091033316828315
129,7.396990219654098
130,7.972694319555537
131,7.8915291281874484
132,6.972186023630281
133,6.561798493302799
134,8.84319203235108
135,8.255793340909182
136,7.734923651876979
137,9.053176269839362
138,7.606620151077442
139,6.371802377521015
140,7.683303063336651
141,7.705146448794482
142,9.031616255270608
143,7.496066918295985
144,7.282433760455149
145,7.819523960047357
146,8.422295655188888
147,9.629438074918863
148,8.284844159065292
149,7.972694319555537
150,6.652500355568454
151,9.031616255270608
152,7.143356312215704
153,7.282433760455149
154,7.2752068862906025
155,7.994901065172012
156,7.876871635804025
157,7.337448241740935
158,9.758941627818507
159,7.622151838812321
160,7.412431034469549
161,8.833944177866163
162,6.715830386698306
163,7.606900858204176
164,7.615637920721606
165,7.954420867175637
166,7.5381538243175665
167,7.891178103081106
168,8.518546819433917
169,9.249146245937009
170,6.921257138439546
171,8.685943229993828
172,8.16966885494551
173,8.833944177866163
174,7.661949932755759
175,7.986525791583794
176,9.277315572144184
177,8.772925798384854
178,8.448197244885868
179,8.040963312426785
180,6.22221068035712
181,8.08038553539104
182,7.518328775004191
183,7.912195880095176
184,6.940236449631027
185,7.610727881391047
186,7.312309533157928
187,8.440340948630817
188,7.145607487970684
189,8.147670460928254
190,7.4357169757730865
191,7.220611221696489
192,8.068656592135516
193,9.30406152049979
194,7.478173001356866
195,7.852458162503298
196,8.13192711482288
197,8.96448479587185
198,5.149075028284038
199,7.5982419116771895
200,6.984870970460467
201,6.838588415351049
202,9.189913987764848
203,8.833944177866163
204,6.530436336446793
205,7.0889472381242875
206,7.827066757942753
207,8.408713171401676
208,8.18750225724913
209,8.03976185327213
210,7.606900858204176
211,5.10745937201013
212,7.63605947946403
213,8.21161884200139
214,6.742727148990852
215,7.606900858204176
216,7.057118026279627
217,8.162370790540132
218,7.891800781621589
219,7.933673759614204
220,7.711758990500627
221,8.312979514708948
222,6.979399654369499
223,8.617810774825548
224,7.830243667503674
225,7.908990031154114
226,7.662674327340746
227,7.818506748429034
228,7.606900858204176
229,8.31565451492063
230,9.070445679493469
231,6.921501354532813
232,7.676076588385542
233,7.517157288716381
234,6.589287785119633
235,7.9118860980260415
236,7.6601887789173295
237,6.8528594148851045
238,7.723156775010753
239,7.2238534999288335
240,8.833944177866163
241,8.244652682614422
242,6.1444082993210705
243,9.21196241040218
244,7.5275216278309225
245,6.782795655431814
246,7.337284987263791
247,7.215067639664318
248,7.7394595520576575
249,7.602256704409754
250,7.674304554120606
251,8.436857565327525
252,7.282433760455149
253,7.044371469845098
254,7.533604615032447
255,6.489334654094155
256,7.730300812262596
257,9.30406152049979
258,7.782053653261594
259,7.597255880081672
260,7.596542257536767
261,8.237143195001142
262,7.810472975751712
263,8.132555005645635
264,7.419618986315864
265,5.10745937201013
266,6.963758385760027
267,6.666527565363733
268,8.049081439383222
269,7.333656868080813
270,8.100725276842324
271,9.360956170699597
272,8.511001685391951
273,8.040797686622376
274,7.352824023711627
275,7.067192789337709
276,8.564866688307127
277,9.325214088090943
278,7.801787164102739
279,7.051408478935082
280,7.823017272988926
281,6.659401818551524
282,8.829162338193997
283,8.077411437740896
284,10.0
285,8.219391997310504
286,8.833944177866163
287,8.070382084803843
288,7.66627284691756
289,8.237143195001142
290,5.848710228867414
291,8.352558285250288
292,7.951486878326853
293,5.664999129106763
294,5.666138591614411
295,8.88960843162771
296,8.285940943240396
297,8.156499814015357
298,7.459496589494623
299,6.869710731510626
300,7.630785193914481
301,7.609619535637111
302,7.478173001356866
303,7.32837580614842
304,8.197603049090262
305,5.10745937201013
306,8.336867826250698
307,7.606900858204176
308,6.672670729218075
309,8.067216715142596
310,7.871173058834459
311,8.002555360761097
312,7.274011261646749
313,6.001545093744269
314,8.150081815725244
315,7.558371345240005
316,5.442608906928569
317,7.625797517619406
318,7.56559809420586
319,7.550772099018373
320,7.346482735075289
321,5.10745937201013
322,9.589477140199296
323,9.17114744270547
324,7.642125230912457
325,5.785389454584058
326,7.140821828347351
327,6.972119518118009
328,7.562000028485874
329,6.822630207494935
330,9.087497962150122
331,7.658385028726269
332,8.741734228237371
333,7.777047685546717
334,7.5585677927960475
335,7.227793509186151
336,7.627509331938907
337,7.394281199727166
338,7.57726678347038
339,7.576233568494679
340,7.17134857632239
341,5.193763230182903
342,7.921878040725044
343,7.794164143436729
344,8.833944177866163
345,7.606900858204176
346,7.038687577016311
347,7.9228140261078
348,9.491461950460467
349,7.625283463900329
350,7.001693912417494
351,6.130681830832184
352,6.817520203328397
353,9.30406152049979
354,7.5203273514178965
355,8.081653305630367
356,7.483881526627612
357,7.962942713059865
358,7.619538163013495
359,8.690369760465833
360,7.606900858204176
361,9.335780432236975
362,7.968379033781655
363,7.849701265509716
364,7.270407988016239
365,8.222406807920432
366,7.819382298270361
367,7.054982087803581
368,8.528080283929393
369,5.583197201302446
370,7.606900858204176
371,7.535856650182453
372,7.972694319555537
373,6.296407761134107
374,7.681466953335303
375,9.30406152049979
376,7.590340423907615
377,8.390680205535551
378,8.033156635921655
379,8.184082216452055
380,6.700751302786735
381,8.255793340909182
382,5.266859467032791
383,7.293305207566486
384,7.088846817326183
385,8.259404390946923
386,5.4117723227099
387,7.704598535218397
388,7.74456537289107
389,8.847174684272128
390,8.88458326409732
391,7.420061155101808
392,7.86000783124005
393,7.28455020393278
394,7.168748816156546
395,8.833944177866163
396,7.606900858204176
397,9.30406152049979
398,4.682044420001317
399,7.646724407588698
400,7.606900858204176
401,7.697920965734357
402,7.240787183272162
403,8.162906724585254
404,7.725887931149449
405,8.10862752041593
406,7.435641703037391
407,8.833944177866163
408,6.944343091251788
409,8.184758274059432
410,7.20077752278366
411,8.220160728477728
412,7.076178103352751
413,7.597484921016206
414,9.325214088090943
415,7.9294266349723515
416,7.713822643079043
417,8.330066247168613
418,8.458138881537982
419,7.606900858204176
420,7.606900858204176
421,6.782795655431814
422,5.752617963452889
423,9.466998122337394
424,7.591313811192125
425,6.346455807763688
426,6.808921465325595
427,8.38108169918957
428,6.824718285203286
429,7.932678872621693
430,6.834244990477623
431,7.057772806980709
432,7.264375081808702
433,7.334192214166913
434,7.099004902295167
435,7.2526018310322895
436,8.019688815926445
